"Origin Movement ID","Origin Display Name","Destination Movement ID","Destination Display Name","Date Range","Mean Travel Time (Seconds)","Range - Lower Bound Travel Time (Seconds)","Range - Upper Bound Travel Time (Seconds)"
"552","Ealing, London","754","Islington, 00AU (754)","3/1/2020 - 3/31/2020, Every day, Daily Average",2034,1422,2909
"552","Ealing, London","755","Islington, 00AU (755)","3/1/2020 - 3/31/2020, Every day, Daily Average",2342,1733,3163
"552","Ealing, London","767","Richmond upon Thames, 00BD (767)","3/1/2020 - 3/31/2020, Every day, Daily Average",982,709,1359
"552","Ealing, London","768","Islington, 00AU (768)","3/1/2020 - 3/31/2020, Every day, Daily Average",2472,1798,3397
"552","Ealing, London","769","Kensington and Chelsea, 00AW (769)","3/1/2020 - 3/31/2020, Every day, Daily Average",976,699,1361
"552","Ealing, London","774","Merton, 00BA (774)","3/1/2020 - 3/31/2020, Every day, Daily Average",2033,1697,2434
"552","Ealing, London","775","Merton, 00BA (775)","3/1/2020 - 3/31/2020, Every day, Daily Average",1940,1447,2599
"552","Ealing, London","776","Merton, 00BA (776)","3/1/2020 - 3/31/2020, Every day, Daily Average",2093,1623,2697
"552","Ealing, London","777","Merton, 00BA (777)","3/1/2020 - 3/31/2020, Every day, Daily Average",2063,1542,2759
"552","Ealing, London","778","Merton, 00BA (778)","3/1/2020 - 3/31/2020, Every day, Daily Average",2536,1895,3393
"552","Ealing, London","779","Merton, 00BA (779)","3/1/2020 - 3/31/2020, Every day, Daily Average",2215,1724,2845
"552","Ealing, London","781","Merton, 00BA (781)","3/1/2020 - 3/31/2020, Every day, Daily Average",2810,2040,3870
"552","Ealing, London","782","Kensington and Chelsea, 00AW (782)","3/1/2020 - 3/31/2020, Every day, Daily Average",1004,705,1428
"552","Ealing, London","783","Merton, 00BA (783)","3/1/2020 - 3/31/2020, Every day, Daily Average",2140,1643,2786
"552","Ealing, London","784","Merton, 00BA (784)","3/1/2020 - 3/31/2020, Every day, Daily Average",1835,1475,2281
"552","Ealing, London","785","Merton, 00BA (785)","3/1/2020 - 3/31/2020, Every day, Daily Average",2099,1676,2627
"552","Ealing, London","786","Merton, 00BA (786)","3/1/2020 - 3/31/2020, Every day, Daily Average",2311,1770,3016
"552","Ealing, London","788","Merton, 00BA (788)","3/1/2020 - 3/31/2020, Every day, Daily Average",2921,1729,4934
"552","Ealing, London","789","Merton, 00BA (789)","3/1/2020 - 3/31/2020, Every day, Daily Average",2266,1768,2903
"552","Ealing, London","790","Merton, 00BA (790)","3/1/2020 - 3/31/2020, Every day, Daily Average",1904,1538,2356
"552","Ealing, London","792","Merton, 00BA (792)","3/1/2020 - 3/31/2020, Every day, Daily Average",2774,2076,3705
"552","Ealing, London","794","Merton, 00BA (794)","3/1/2020 - 3/31/2020, Every day, Daily Average",1918,1560,2357
"552","Ealing, London","795","Merton, 00BA (795)","3/1/2020 - 3/31/2020, Every day, Daily Average",2245,1853,2719
"552","Ealing, London","796","Merton, 00BA (796)","3/1/2020 - 3/31/2020, Every day, Daily Average",2708,2123,3453
"552","Ealing, London","797","Kensington and Chelsea, 00AW (797)","3/1/2020 - 3/31/2020, Every day, Daily Average",1230,926,1632
"552","Ealing, London","798","Merton, 00BA (798)","3/1/2020 - 3/31/2020, Every day, Daily Average",2426,1947,3022
"552","Ealing, London","803","Kensington and Chelsea, 00AW (803)","3/1/2020 - 3/31/2020, Every day, Daily Average",1347,1015,1787
"552","Ealing, London","805","Newham, 00BB (805)","3/1/2020 - 3/31/2020, Every day, Daily Average",2442,2003,2976
"552","Ealing, London","813","Newham, 00BB (813)","3/1/2020 - 3/31/2020, Every day, Daily Average",3104,2425,3972
"552","Ealing, London","815","Newham, 00BB (815)","3/1/2020 - 3/31/2020, Every day, Daily Average",2486,2056,3005
"552","Ealing, London","819","Wandsworth, 00BJ (819)","3/1/2020 - 3/31/2020, Every day, Daily Average",2404,1720,3359
"552","Ealing, London","820","Kensington and Chelsea, 00AW (820)","3/1/2020 - 3/31/2020, Every day, Daily Average",1222,852,1751
"552","Ealing, London","821","Kensington and Chelsea, 00AW (821)","3/1/2020 - 3/31/2020, Every day, Daily Average",1241,911,1689
"552","Ealing, London","826","Redbridge, 00BC (826)","3/1/2020 - 3/31/2020, Every day, Daily Average",2388,1911,2982
"552","Ealing, London","828","Redbridge, 00BC (828)","3/1/2020 - 3/31/2020, Every day, Daily Average",2553,2086,3124
"552","Ealing, London","830","Redbridge, 00BC (830)","3/1/2020 - 3/31/2020, Every day, Daily Average",2390,1954,2922
"552","Ealing, London","833","Redbridge, 00BC (833)","3/1/2020 - 3/31/2020, Every day, Daily Average",2437,1993,2978
"552","Ealing, London","835","Richmond upon Thames, 00BD (835)","3/1/2020 - 3/31/2020, Every day, Daily Average",1251,919,1702
"552","Ealing, London","836","Richmond upon Thames, 00BD (836)","3/1/2020 - 3/31/2020, Every day, Daily Average",724,493,1061
"552","Ealing, London","837","Richmond upon Thames, 00BD (837)","3/1/2020 - 3/31/2020, Every day, Daily Average",1125,832,1519
"552","Ealing, London","838","Kensington and Chelsea, 00AW (838)","3/1/2020 - 3/31/2020, Every day, Daily Average",1185,853,1645
"552","Ealing, London","839","Kensington and Chelsea, 00AW (839)","3/1/2020 - 3/31/2020, Every day, Daily Average",1337,953,1875
"552","Ealing, London","840","Richmond upon Thames, 00BD (840)","3/1/2020 - 3/31/2020, Every day, Daily Average",877,620,1238
"552","Ealing, London","841","Kensington and Chelsea, 00AW (841)","3/1/2020 - 3/31/2020, Every day, Daily Average",1851,1365,2509
"552","Ealing, London","842","Richmond upon Thames, 00BD (842)","3/1/2020 - 3/31/2020, Every day, Daily Average",1085,795,1480
"552","Ealing, London","843","Richmond upon Thames, 00BD (843)","3/1/2020 - 3/31/2020, Every day, Daily Average",1112,815,1515
"552","Ealing, London","844","Richmond upon Thames, 00BD (844)","3/1/2020 - 3/31/2020, Every day, Daily Average",1100,785,1539
"552","Ealing, London","845","Richmond upon Thames, 00BD (845)","3/1/2020 - 3/31/2020, Every day, Daily Average",1231,917,1651
"552","Ealing, London","846","Richmond upon Thames, 00BD (846)","3/1/2020 - 3/31/2020, Every day, Daily Average",1433,1098,1869
"552","Ealing, London","847","Kensington and Chelsea, 00AW (847)","3/1/2020 - 3/31/2020, Every day, Daily Average",1501,986,2284
"552","Ealing, London","848","Kingston upon Thames, 00AX (848)","3/1/2020 - 3/31/2020, Every day, Daily Average",1489,1113,1990
"552","Ealing, London","849","Kingston upon Thames, 00AX (849)","3/1/2020 - 3/31/2020, Every day, Daily Average",1787,1410,2263
"552","Ealing, London","850","Kingston upon Thames, 00AX (850)","3/1/2020 - 3/31/2020, Every day, Daily Average",1914,1516,2414
"552","Ealing, London","851","Kingston upon Thames, 00AX (851)","3/1/2020 - 3/31/2020, Every day, Daily Average",1667,1205,2305
"552","Ealing, London","852","Kingston upon Thames, 00AX (852)","3/1/2020 - 3/31/2020, Every day, Daily Average",1861,1454,2381
"552","Ealing, London","853","Kingston upon Thames, 00AX (853)","3/1/2020 - 3/31/2020, Every day, Daily Average",2069,1706,2509
"552","Ealing, London","854","Lambeth, 00AY (854)","3/1/2020 - 3/31/2020, Every day, Daily Average",2397,1860,3087
"552","Ealing, London","855","Richmond upon Thames, 00BD (855)","3/1/2020 - 3/31/2020, Every day, Daily Average",1263,933,1708
"552","Ealing, London","856","Richmond upon Thames, 00BD (856)","3/1/2020 - 3/31/2020, Every day, Daily Average",1377,1014,1869
"552","Ealing, London","857","Richmond upon Thames, 00BD (857)","3/1/2020 - 3/31/2020, Every day, Daily Average",1368,1026,1822
"552","Ealing, London","858","Richmond upon Thames, 00BD (858)","3/1/2020 - 3/31/2020, Every day, Daily Average",1377,1021,1856
"552","Ealing, London","859","Richmond upon Thames, 00BD (859)","3/1/2020 - 3/31/2020, Every day, Daily Average",1390,1049,1841
"552","Ealing, London","860","Richmond upon Thames, 00BD (860)","3/1/2020 - 3/31/2020, Every day, Daily Average",1541,1132,2096
"552","Ealing, London","861","Lambeth, 00AY (861)","3/1/2020 - 3/31/2020, Every day, Daily Average",2261,1692,3019
"552","Ealing, London","863","Richmond upon Thames, 00BD (863)","3/1/2020 - 3/31/2020, Every day, Daily Average",1619,1202,2179
"552","Ealing, London","864","Richmond upon Thames, 00BD (864)","3/1/2020 - 3/31/2020, Every day, Daily Average",1691,1345,2125
"552","Ealing, London","865","Richmond upon Thames, 00BD (865)","3/1/2020 - 3/31/2020, Every day, Daily Average",1593,1296,1957
"552","Ealing, London","866","Richmond upon Thames, 00BD (866)","3/1/2020 - 3/31/2020, Every day, Daily Average",1811,1329,2467
"552","Ealing, London","892","Westminster, 00BK (892)","3/1/2020 - 3/31/2020, Every day, Daily Average",1659,1333,2063
"552","Ealing, London","893","Westminster, 00BK (893)","3/1/2020 - 3/31/2020, Every day, Daily Average",1692,1256,2279
"552","Ealing, London","894","Redbridge, 00BC (894)","3/1/2020 - 3/31/2020, Every day, Daily Average",2217,1823,2696
"552","Ealing, London","896","Redbridge, 00BC (896)","3/1/2020 - 3/31/2020, Every day, Daily Average",2151,1723,2683
"552","Ealing, London","898","Southwark, 00BE (898)","3/1/2020 - 3/31/2020, Every day, Daily Average",2758,2092,3635
"552","Ealing, London","899","Southwark, 00BE (899)","3/1/2020 - 3/31/2020, Every day, Daily Average",3003,2280,3954
"552","Ealing, London","901","Southwark, 00BE (901)","3/1/2020 - 3/31/2020, Every day, Daily Average",2983,2242,3968
"552","Ealing, London","903","Southwark, 00BE (903)","3/1/2020 - 3/31/2020, Every day, Daily Average",2692,2109,3435
"552","Ealing, London","907","Southwark, 00BE (907)","3/1/2020 - 3/31/2020, Every day, Daily Average",2793,2103,3709
"552","Ealing, London","912","Southwark, 00BE (912)","3/1/2020 - 3/31/2020, Every day, Daily Average",2594,2048,3284
"552","Ealing, London","930","Tower Hamlets, 00BG (930)","3/1/2020 - 3/31/2020, Every day, Daily Average",2652,2010,3497
"552","Ealing, London","932","Tower Hamlets, 00BG (932)","3/1/2020 - 3/31/2020, Every day, Daily Average",3267,2581,4134
"552","Ealing, London","935","Tower Hamlets, 00BG (935)","3/1/2020 - 3/31/2020, Every day, Daily Average",2880,2084,3979
"552","Ealing, London","936","Tower Hamlets, 00BG (936)","3/1/2020 - 3/31/2020, Every day, Daily Average",2735,2237,3342
"552","Ealing, London","937","Tower Hamlets, 00BG (937)","3/1/2020 - 3/31/2020, Every day, Daily Average",3025,2430,3765
"552","Ealing, London","939","Tower Hamlets, 00BG (939)","3/1/2020 - 3/31/2020, Every day, Daily Average",2996,2362,3800
"552","Ealing, London","940","Tower Hamlets, 00BG (940)","3/1/2020 - 3/31/2020, Every day, Daily Average",2820,2233,3560
"552","Ealing, London","941","Tower Hamlets, 00BG (941)","3/1/2020 - 3/31/2020, Every day, Daily Average",3436,2713,4350
"552","Ealing, London","949","Waltham Forest, 00BH (949)","3/1/2020 - 3/31/2020, Every day, Daily Average",1995,1556,2556
"552","Ealing, London","950","Waltham Forest, 00BH (950)","3/1/2020 - 3/31/2020, Every day, Daily Average",2076,1644,2620
"552","Ealing, London","951","Waltham Forest, 00BH (951)","3/1/2020 - 3/31/2020, Every day, Daily Average",2069,1626,2631
"552","Ealing, London","952","Waltham Forest, 00BH (952)","3/1/2020 - 3/31/2020, Every day, Daily Average",2009,1567,2575
"552","Ealing, London","953","Waltham Forest, 00BH (953)","3/1/2020 - 3/31/2020, Every day, Daily Average",2105,1678,2640
"552","Ealing, London","954","Waltham Forest, 00BH (954)","3/1/2020 - 3/31/2020, Every day, Daily Average",2397,1837,3126
"552","Ealing, London","956","Waltham Forest, 00BH (956)","3/1/2020 - 3/31/2020, Every day, Daily Average",2478,1889,3249
"552","Ealing, London","958","Waltham Forest, 00BH (958)","3/1/2020 - 3/31/2020, Every day, Daily Average",2288,1776,2947
"552","Ealing, London","959","Waltham Forest, 00BH (959)","3/1/2020 - 3/31/2020, Every day, Daily Average",2766,2080,3677
"552","Ealing, London","960","Waltham Forest, 00BH (960)","3/1/2020 - 3/31/2020, Every day, Daily Average",2546,2054,3154
"552","Ealing, London","962","Waltham Forest, 00BH (962)","3/1/2020 - 3/31/2020, Every day, Daily Average",2496,1961,3176
"552","Ealing, London","964","Waltham Forest, 00BH (964)","3/1/2020 - 3/31/2020, Every day, Daily Average",2651,2053,3421
"552","Ealing, London","966","Wandsworth, 00BJ (966)","3/1/2020 - 3/31/2020, Every day, Daily Average",1387,1040,1848
"552","Ealing, London","967","Wandsworth, 00BJ (967)","3/1/2020 - 3/31/2020, Every day, Daily Average",1757,1270,2430
"552","Ealing, London","968","Wandsworth, 00BJ (968)","3/1/2020 - 3/31/2020, Every day, Daily Average",1355,992,1850
"552","Ealing, London","969","Wandsworth, 00BJ (969)","3/1/2020 - 3/31/2020, Every day, Daily Average",1755,1302,2363
"552","Ealing, London","970","Wandsworth, 00BJ (970)","3/1/2020 - 3/31/2020, Every day, Daily Average",1618,1232,2124
"552","Ealing, London","971","Wandsworth, 00BJ (971)","3/1/2020 - 3/31/2020, Every day, Daily Average",1911,1401,2604
"552","Ealing, London","972","Wandsworth, 00BJ (972)","3/1/2020 - 3/31/2020, Every day, Daily Average",1910,1547,2356
"552","Ealing, London","973","Wandsworth, 00BJ (973)","3/1/2020 - 3/31/2020, Every day, Daily Average",2186,1619,2951
"552","Ealing, London","974","Westminster, 00BK (974)","3/1/2020 - 3/31/2020, Every day, Daily Average",1536,1171,2013
"552","Ealing, London","975","Westminster, 00BK (975)","3/1/2020 - 3/31/2020, Every day, Daily Average",1389,1059,1820
"552","Ealing, London","976","Westminster, 00BK (976)","3/1/2020 - 3/31/2020, Every day, Daily Average",1178,879,1578
"552","Ealing, London","977","Westminster, 00BK (977)","3/1/2020 - 3/31/2020, Every day, Daily Average",1381,1010,1886
"552","Ealing, London","978","Westminster, 00BK (978)","3/1/2020 - 3/31/2020, Every day, Daily Average",1370,1007,1862
"552","Ealing, London","979","Westminster, 00BK (979)","3/1/2020 - 3/31/2020, Every day, Daily Average",1133,846,1516
"552","Ealing, London","980","Westminster, 00BK (980)","3/1/2020 - 3/31/2020, Every day, Daily Average",2081,1618,2676
"552","Ealing, London","981","Westminster, 00BK (981)","3/1/2020 - 3/31/2020, Every day, Daily Average",1886,1518,2341
"552","Ealing, London","982","Westminster, 00BK (982)","3/1/2020 - 3/31/2020, Every day, Daily Average",1991,1496,2649
