"Origin Movement ID","Origin Display Name","Destination Movement ID","Destination Display Name","Date Range","Mean Travel Time (Seconds)","Range - Lower Bound Travel Time (Seconds)","Range - Upper Bound Travel Time (Seconds)"
"759","London Borough of Lewisham, UK","78","Bromley, 00AF (78)","3/1/2020 - 3/31/2020, Every day, Daily Average",715,493,1036
"759","London Borough of Lewisham, UK","79","Bromley, 00AF (79)","3/1/2020 - 3/31/2020, Every day, Daily Average",1428,1037,1964
"759","London Borough of Lewisham, UK","80","Bromley, 00AF (80)","3/1/2020 - 3/31/2020, Every day, Daily Average",962,733,1261
"759","London Borough of Lewisham, UK","81","Bromley, 00AF (81)","3/1/2020 - 3/31/2020, Every day, Daily Average",684,506,923
"759","London Borough of Lewisham, UK","82","Bromley, 00AF (82)","3/1/2020 - 3/31/2020, Every day, Daily Average",738,534,1019
"759","London Borough of Lewisham, UK","88","Greenwich, 00AL (88)","3/1/2020 - 3/31/2020, Every day, Daily Average",1616,1105,2361
"759","London Borough of Lewisham, UK","89","Greenwich, 00AL (89)","3/1/2020 - 3/31/2020, Every day, Daily Average",1350,984,1851
"759","London Borough of Lewisham, UK","92","Greenwich, 00AL (92)","3/1/2020 - 3/31/2020, Every day, Daily Average",1063,772,1463
"759","London Borough of Lewisham, UK","93","Greenwich, 00AL (93)","3/1/2020 - 3/31/2020, Every day, Daily Average",1266,875,1829
"759","London Borough of Lewisham, UK","94","Greenwich, 00AL (94)","3/1/2020 - 3/31/2020, Every day, Daily Average",1040,777,1390
"759","London Borough of Lewisham, UK","95","Greenwich, 00AL (95)","3/1/2020 - 3/31/2020, Every day, Daily Average",1196,884,1617
"759","London Borough of Lewisham, UK","96","Greenwich, 00AL (96)","3/1/2020 - 3/31/2020, Every day, Daily Average",968,660,1418
"759","London Borough of Lewisham, UK","97","Greenwich, 00AL (97)","3/1/2020 - 3/31/2020, Every day, Daily Average",1029,748,1414
"759","London Borough of Lewisham, UK","98","Greenwich, 00AL (98)","3/1/2020 - 3/31/2020, Every day, Daily Average",1129,779,1634
"759","London Borough of Lewisham, UK","99","Greenwich, 00AL (99)","3/1/2020 - 3/31/2020, Every day, Daily Average",1002,715,1403
"759","London Borough of Lewisham, UK","100","Greenwich, 00AL (100)","3/1/2020 - 3/31/2020, Every day, Daily Average",995,714,1386
"759","London Borough of Lewisham, UK","101","Greenwich, 00AL (101)","3/1/2020 - 3/31/2020, Every day, Daily Average",1033,717,1488
"759","London Borough of Lewisham, UK","102","Greenwich, 00AL (102)","3/1/2020 - 3/31/2020, Every day, Daily Average",870,606,1247
"759","London Borough of Lewisham, UK","103","Greenwich, 00AL (103)","3/1/2020 - 3/31/2020, Every day, Daily Average",705,464,1069
"759","London Borough of Lewisham, UK","104","Greenwich, 00AL (104)","3/1/2020 - 3/31/2020, Every day, Daily Average",973,666,1421
"759","London Borough of Lewisham, UK","105","Greenwich, 00AL (105)","3/1/2020 - 3/31/2020, Every day, Daily Average",1051,748,1475
"759","London Borough of Lewisham, UK","106","Camden, 00AG (106)","3/1/2020 - 3/31/2020, Every day, Daily Average",2658,2065,3419
"759","London Borough of Lewisham, UK","107","Croydon, 00AH (107)","3/1/2020 - 3/31/2020, Every day, Daily Average",1461,1103,1933
"759","London Borough of Lewisham, UK","108","Croydon, 00AH (108)","3/1/2020 - 3/31/2020, Every day, Daily Average",1040,782,1382
"759","London Borough of Lewisham, UK","109","Croydon, 00AH (109)","3/1/2020 - 3/31/2020, Every day, Daily Average",1738,1308,2307
"759","London Borough of Lewisham, UK","111","Croydon, 00AH (111)","3/1/2020 - 3/31/2020, Every day, Daily Average",1167,878,1550
"759","London Borough of Lewisham, UK","112","Croydon, 00AH (112)","3/1/2020 - 3/31/2020, Every day, Daily Average",1029,812,1302
"759","London Borough of Lewisham, UK","114","Croydon, 00AH (114)","3/1/2020 - 3/31/2020, Every day, Daily Average",1600,1226,2086
"759","London Borough of Lewisham, UK","115","Croydon, 00AH (115)","3/1/2020 - 3/31/2020, Every day, Daily Average",1077,828,1400
"759","London Borough of Lewisham, UK","142","Greenwich, 00AL (142)","3/1/2020 - 3/31/2020, Every day, Daily Average",675,450,1012
"759","London Borough of Lewisham, UK","144","Greenwich, 00AL (144)","3/1/2020 - 3/31/2020, Every day, Daily Average",847,574,1248
"759","London Borough of Lewisham, UK","145","Greenwich, 00AL (145)","3/1/2020 - 3/31/2020, Every day, Daily Average",935,672,1300
"759","London Borough of Lewisham, UK","153","Hackney, 00AM (153)","3/1/2020 - 3/31/2020, Every day, Daily Average",1926,1501,2469
"759","London Borough of Lewisham, UK","157","Hackney, 00AM (157)","3/1/2020 - 3/31/2020, Every day, Daily Average",2578,2006,3312
"759","London Borough of Lewisham, UK","214","Kensington and Chelsea, 00AW (214)","3/1/2020 - 3/31/2020, Every day, Daily Average",2594,1954,3442
"759","London Borough of Lewisham, UK","215","Kensington and Chelsea, 00AW (215)","3/1/2020 - 3/31/2020, Every day, Daily Average",2486,1858,3325
"759","London Borough of Lewisham, UK","230","Lambeth, 00AY (230)","3/1/2020 - 3/31/2020, Every day, Daily Average",1977,1524,2562
"759","London Borough of Lewisham, UK","231","Lambeth, 00AY (231)","3/1/2020 - 3/31/2020, Every day, Daily Average",2151,1640,2819
"759","London Borough of Lewisham, UK","232","Lambeth, 00AY (232)","3/1/2020 - 3/31/2020, Every day, Daily Average",1919,1439,2558
"759","London Borough of Lewisham, UK","234","Lambeth, 00AY (234)","3/1/2020 - 3/31/2020, Every day, Daily Average",2030,1566,2630
"759","London Borough of Lewisham, UK","235","Lambeth, 00AY (235)","3/1/2020 - 3/31/2020, Every day, Daily Average",1444,1109,1879
"759","London Borough of Lewisham, UK","236","Lambeth, 00AY (236)","3/1/2020 - 3/31/2020, Every day, Daily Average",1702,1404,2062
"759","London Borough of Lewisham, UK","237","Lambeth, 00AY (237)","3/1/2020 - 3/31/2020, Every day, Daily Average",1681,1329,2124
"759","London Borough of Lewisham, UK","238","Lambeth, 00AY (238)","3/1/2020 - 3/31/2020, Every day, Daily Average",1836,1465,2299
"759","London Borough of Lewisham, UK","239","Lambeth, 00AY (239)","3/1/2020 - 3/31/2020, Every day, Daily Average",1513,1202,1903
"759","London Borough of Lewisham, UK","240","Lambeth, 00AY (240)","3/1/2020 - 3/31/2020, Every day, Daily Average",1626,1242,2128
"759","London Borough of Lewisham, UK","241","Lambeth, 00AY (241)","3/1/2020 - 3/31/2020, Every day, Daily Average",1500,1168,1924
"759","London Borough of Lewisham, UK","242","Lambeth, 00AY (242)","3/1/2020 - 3/31/2020, Every day, Daily Average",1364,1014,1833
"759","London Borough of Lewisham, UK","243","Lambeth, 00AY (243)","3/1/2020 - 3/31/2020, Every day, Daily Average",1414,1058,1888
"759","London Borough of Lewisham, UK","244","Lambeth, 00AY (244)","3/1/2020 - 3/31/2020, Every day, Daily Average",1549,1164,2060
"759","London Borough of Lewisham, UK","245","Lambeth, 00AY (245)","3/1/2020 - 3/31/2020, Every day, Daily Average",1255,939,1677
"759","London Borough of Lewisham, UK","246","Lambeth, 00AY (246)","3/1/2020 - 3/31/2020, Every day, Daily Average",1113,814,1521
"759","London Borough of Lewisham, UK","247","Lambeth, 00AY (247)","3/1/2020 - 3/31/2020, Every day, Daily Average",1377,1051,1802
