"Origin Movement ID","Origin Display Name","Destination Movement ID","Destination Display Name","Date Range","Mean Travel Time (Seconds)","Range - Lower Bound Travel Time (Seconds)","Range - Upper Bound Travel Time (Seconds)"
"364","Big Ben Clock, 67 Bridge St, London","749","Islington, 00AU (749)","3/1/2020 - 3/31/2020, Every day, Daily Average",1754,1293,2378
"364","Big Ben Clock, 67 Bridge St, London","750","Islington, 00AU (750)","3/1/2020 - 3/31/2020, Every day, Daily Average",1652,1226,2225
"364","Big Ben Clock, 67 Bridge St, London","751","Islington, 00AU (751)","3/1/2020 - 3/31/2020, Every day, Daily Average",1654,1209,2261
"364","Big Ben Clock, 67 Bridge St, London","752","Islington, 00AU (752)","3/1/2020 - 3/31/2020, Every day, Daily Average",1530,1128,2074
"364","Big Ben Clock, 67 Bridge St, London","753","Islington, 00AU (753)","3/1/2020 - 3/31/2020, Every day, Daily Average",1383,979,1952
"364","Big Ben Clock, 67 Bridge St, London","754","Islington, 00AU (754)","3/1/2020 - 3/31/2020, Every day, Daily Average",1249,871,1789
"364","Big Ben Clock, 67 Bridge St, London","755","Islington, 00AU (755)","3/1/2020 - 3/31/2020, Every day, Daily Average",1067,719,1581
"364","Big Ben Clock, 67 Bridge St, London","756","Lewisham, 00AZ (756)","3/1/2020 - 3/31/2020, Every day, Daily Average",2284,1775,2937
"364","Big Ben Clock, 67 Bridge St, London","757","Lewisham, 00AZ (757)","3/1/2020 - 3/31/2020, Every day, Daily Average",2527,1896,3366
"364","Big Ben Clock, 67 Bridge St, London","758","Lewisham, 00AZ (758)","3/1/2020 - 3/31/2020, Every day, Daily Average",1868,1460,2389
"364","Big Ben Clock, 67 Bridge St, London","759","Lewisham, 00AZ (759)","3/1/2020 - 3/31/2020, Every day, Daily Average",2078,1667,2589
"364","Big Ben Clock, 67 Bridge St, London","760","Lewisham, 00AZ (760)","3/1/2020 - 3/31/2020, Every day, Daily Average",2509,1937,3249
"364","Big Ben Clock, 67 Bridge St, London","761","Lewisham, 00AZ (761)","3/1/2020 - 3/31/2020, Every day, Daily Average",1912,1471,2483
"364","Big Ben Clock, 67 Bridge St, London","762","Lewisham, 00AZ (762)","3/1/2020 - 3/31/2020, Every day, Daily Average",1704,1332,2179
