"Origin Movement ID","Origin Display Name","Destination Movement ID","Destination Display Name","Date Range","Mean Travel Time (Seconds)","Range - Lower Bound Travel Time (Seconds)","Range - Upper Bound Travel Time (Seconds)"
"160","London Borough of Hammersmith and Fulham, London","797","Kensington and Chelsea, 00AW (797)","3/1/2020 - 3/31/2020, Every day, Daily Average",590,400,869
"160","London Borough of Hammersmith and Fulham, London","803","Kensington and Chelsea, 00AW (803)","3/1/2020 - 3/31/2020, Every day, Daily Average",682,451,1030
"160","London Borough of Hammersmith and Fulham, London","819","Wandsworth, 00BJ (819)","3/1/2020 - 3/31/2020, Every day, Daily Average",1849,1372,2491
"160","London Borough of Hammersmith and Fulham, London","820","Kensington and Chelsea, 00AW (820)","3/1/2020 - 3/31/2020, Every day, Daily Average",488,311,764
"160","London Borough of Hammersmith and Fulham, London","821","Kensington and Chelsea, 00AW (821)","3/1/2020 - 3/31/2020, Every day, Daily Average",605,425,859
"160","London Borough of Hammersmith and Fulham, London","835","Richmond upon Thames, 00BD (835)","3/1/2020 - 3/31/2020, Every day, Daily Average",1300,894,1888
"160","London Borough of Hammersmith and Fulham, London","836","Richmond upon Thames, 00BD (836)","3/1/2020 - 3/31/2020, Every day, Daily Average",1078,756,1535
"160","London Borough of Hammersmith and Fulham, London","837","Richmond upon Thames, 00BD (837)","3/1/2020 - 3/31/2020, Every day, Daily Average",897,614,1308
"160","London Borough of Hammersmith and Fulham, London","838","Kensington and Chelsea, 00AW (838)","3/1/2020 - 3/31/2020, Every day, Daily Average",534,366,778
"160","London Borough of Hammersmith and Fulham, London","839","Kensington and Chelsea, 00AW (839)","3/1/2020 - 3/31/2020, Every day, Daily Average",719,509,1015
"160","London Borough of Hammersmith and Fulham, London","840","Richmond upon Thames, 00BD (840)","3/1/2020 - 3/31/2020, Every day, Daily Average",983,672,1437
"160","London Borough of Hammersmith and Fulham, London","841","Kensington and Chelsea, 00AW (841)","3/1/2020 - 3/31/2020, Every day, Daily Average",1192,887,1600
"160","London Borough of Hammersmith and Fulham, London","842","Richmond upon Thames, 00BD (842)","3/1/2020 - 3/31/2020, Every day, Daily Average",1234,879,1730
"160","London Borough of Hammersmith and Fulham, London","843","Richmond upon Thames, 00BD (843)","3/1/2020 - 3/31/2020, Every day, Daily Average",1236,895,1705
"160","London Borough of Hammersmith and Fulham, London","844","Richmond upon Thames, 00BD (844)","3/1/2020 - 3/31/2020, Every day, Daily Average",1206,849,1712
"160","London Borough of Hammersmith and Fulham, London","845","Richmond upon Thames, 00BD (845)","3/1/2020 - 3/31/2020, Every day, Daily Average",1354,981,1868
"160","London Borough of Hammersmith and Fulham, London","847","Kensington and Chelsea, 00AW (847)","3/1/2020 - 3/31/2020, Every day, Daily Average",942,655,1352
"160","London Borough of Hammersmith and Fulham, London","848","Kingston upon Thames, 00AX (848)","3/1/2020 - 3/31/2020, Every day, Daily Average",1590,1204,2098
"160","London Borough of Hammersmith and Fulham, London","849","Kingston upon Thames, 00AX (849)","3/1/2020 - 3/31/2020, Every day, Daily Average",1408,1005,1971
"160","London Borough of Hammersmith and Fulham, London","850","Kingston upon Thames, 00AX (850)","3/1/2020 - 3/31/2020, Every day, Daily Average",1691,1252,2282
"160","London Borough of Hammersmith and Fulham, London","851","Kingston upon Thames, 00AX (851)","3/1/2020 - 3/31/2020, Every day, Daily Average",1790,1361,2352
