"Origin Movement ID","Origin Display Name","Destination Movement ID","Destination Display Name","Date Range","Mean Travel Time (Seconds)","Range - Lower Bound Travel Time (Seconds)","Range - Upper Bound Travel Time (Seconds)"
"895","London Borough of Redbridge, UK","36","Barking and Dagenham, 00AB (36)","3/1/2020 - 3/31/2020, Every day, Daily Average",1002,720,1392
"895","London Borough of Redbridge, UK","37","Barking and Dagenham, 00AB (37)","3/1/2020 - 3/31/2020, Every day, Daily Average",1143,880,1484
"895","London Borough of Redbridge, UK","38","Barking and Dagenham, 00AB (38)","3/1/2020 - 3/31/2020, Every day, Daily Average",1279,954,1713
"895","London Borough of Redbridge, UK","39","Barking and Dagenham, 00AB (39)","3/1/2020 - 3/31/2020, Every day, Daily Average",1434,1059,1940
"895","London Borough of Redbridge, UK","40","Barking and Dagenham, 00AB (40)","3/1/2020 - 3/31/2020, Every day, Daily Average",1248,936,1662
"895","London Borough of Redbridge, UK","41","Barking and Dagenham, 00AB (41)","3/1/2020 - 3/31/2020, Every day, Daily Average",1545,1191,2004
"895","London Borough of Redbridge, UK","51","Barnet, 00AC (51)","3/1/2020 - 3/31/2020, Every day, Daily Average",1822,1304,2544
"895","London Borough of Redbridge, UK","58","Barnet, 00AC (58)","3/1/2020 - 3/31/2020, Every day, Daily Average",1863,1329,2610
"895","London Borough of Redbridge, UK","92","Greenwich, 00AL (92)","3/1/2020 - 3/31/2020, Every day, Daily Average",1734,1450,2073
"895","London Borough of Redbridge, UK","97","Greenwich, 00AL (97)","3/1/2020 - 3/31/2020, Every day, Daily Average",1775,1487,2117
